tree_label	candidate_id	source	gene_id	relative_gene_position	relative_bp_start	relative_bp_end	strand	plot_label	neighborhood_structure_class	strict_synteny_QC_pass	annotation
IS|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	GFF+DRAM annotation	SY457BB-0-4_bin35_SY457BB-0-4_bin35-k141_455312_14	6	6459	6971	+	function_unknown	complete DIRM-like neighborhood	yes	rank: D; Protein of unknown function (DUF2478) [PF10649.14] (db=pfam)
IS|SY457BB-0-4_bin35-k141_455312_8	SY457BB-0-4_bin35-k141_455312_8	GFF+DRAM annotation	SY457BB-0-4_bin35_SY457BB-0-4_bin35-k141_455312_15	7	7022	7420	-	other annotated CDS	complete DIRM-like neighborhood	yes	rank: E
IS|SY366YW-0-4_bin2-k141_1353278_2	SY366YW-0-4_bin2-k141_1353278_2	joint reference search + strict-QC	SY366YW-0-4_bin2_SY366YW-0-4_bin2-k141_1353278_1	-1	-1719	-1246	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY366YW-0-4_bin2-k141_1353278_2	SY366YW-0-4_bin2-k141_1353278_2	focal MAG candidate + GFF	SY366YW-0-4_bin2_SY366YW-0-4_bin2-k141_1353278_2	0	-1249	1249	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY366YW-0-4_bin2-k141_1353278_2	SY366YW-0-4_bin2-k141_1353278_2	GFF+DRAM annotation	SY366YW-0-4_bin2_SY366YW-0-4_bin2-k141_1353278_3	1	1377	1883	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
AS|SQ_58_0-4_bin4-k141_1629246_3	SQ_58_0-4_bin4-k141_1629246_3	GFF+DRAM annotation	SQ_58_0-4_bin4_SQ_58_0-4_bin4-k141_1629246_1	-2	-2367	-1885	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Cytochrome c [PF00034.26]; Cytochrome C oxidase, cbb3-type, subunit III [PF13442.11] (db=pfam)
AS|SQ_58_0-4_bin4-k141_1629246_3	SQ_58_0-4_bin4-k141_1629246_3	joint reference search + strict-QC	SQ_58_0-4_bin4_SQ_58_0-4_bin4-k141_1629246_2	-1	-1827	-1246	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
AS|SQ_58_0-4_bin4-k141_1629246_3	SQ_58_0-4_bin4-k141_1629246_3	focal MAG candidate + GFF	SQ_58_0-4_bin4_SQ_58_0-4_bin4-k141_1629246_3	0	-1249	1249	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	joint reference search + strict-QC	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_1	-1	-1792	-1248	+	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	focal MAG candidate + GFF	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_2	0	-1250	1250	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_3	1	1098	1526	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_4	2	1560	2106	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_5	3	2140	2670	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Acetyltransferase (GNAT) domain [PF13302.12]; Acetyltransferase (GNAT) domain [PF13420.12] (db=pfam)
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_6	4	2698	3600	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; FR47-like protein [PF08445.15] (db=pfam)
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_7	5	3616	4840	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; menaquinone-9 beta-reductase [EC:1.3.99.38] (db=kegg)
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_8	6	4860	6522	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-0-4_bin26-k141_460220_2	SY459WG-0-4_bin26-k141_460220_2	GFF+DRAM annotation	SY459WG-0-4_bin26_SY459WG-0-4_bin26-k141_460220_9	7	6526	7362	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Cytochrome C oxidase, mono-heme subunit/FixO [PF02433.20]; Cytochrome c [PF00034.26] (db=pfam)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	GFF+DRAM annotation	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_1	-3	-3278	-2505	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; cation:H+ antiporter (db=kegg)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	GFF+DRAM annotation	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_2	-2	-2451	-1978	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Cytochrome c [PF00034.26] (db=pfam)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	joint reference search + strict-QC	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_3	-1	-1827	-1237	+	canonical AioB	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	focal MAG candidate + GFF	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_4	0	-1237	1237	+	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	GFF+DRAM annotation	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_5	1	1280	1954	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, NarL family, response regulator DevR (db=kegg)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	GFF+DRAM annotation	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_6	2	1992	3110	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, NarL family, sensor histidine kinase DevS [EC:2.7.13.3] (db=kegg)
IS|SY368YW-8-12_bin16-k141_314641_4	SY368YW-8-12_bin16-k141_314641_4	GFF+DRAM annotation	SY368YW-8-12_bin16_SY368YW-8-12_bin16-k141_314641_7	3	3085	3288	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
NS|R2111_N500_0-10_bin13-k141_4404301_3	R2111_N500_0-10_bin13-k141_4404301_3	hitdata CD-search only	R2111_N500_0-10_bin13-k141_4404301_3	0	-1237	1237	+	CD-search only A	not available	not available	arsenite_ox_L superfamily
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_40	-10	-12538	-10462	+	function_unknown	partial DIRM-like neighborhood	no	rank: D; Family of unknown function (DUF6077) [PF19554.4] (db=pfam)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_41	-9	-10466	-9264	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Major Facilitator Superfamily [PF07690.21]; Transmembrane secretion effector [PF05977.18]; MFS_1 like family [PF12832.12]; Sugar (and other) transporter [PF00083.29]; Uncharacterised MFS-type transporter YbfB [PF06779.19] (db=pfam)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_42	-8	-9276	-8232	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; ribonuclease HI [EC:3.1.26.4] (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_43	-7	-8184	-7970	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_44	-6	-7864	-5426	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; pyruvate dehydrogenase E1 component [EC:1.2.4.1] (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_45	-5	-5422	-4642	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Prolyl oligopeptidase family [PF00326.26]; Serine aminopeptidase, S33 [PF12146.13] (db=pfam)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_46	-4	-4614	-4186	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_47	-3	-4084	-3058	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Aminotransferase class-III [PF00202.26] (db=pfam)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_48	-2	-3062	-2364	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, NarL family, response regulator DevR (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_49	-1	-2276	-1238	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; two-component system, NarL family, sensor histidine kinase DevS [EC:2.7.13.3] (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	focal MAG candidate + GFF	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_50	0	-1242	1242	-	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	joint reference search + strict-QC	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_51	1	1244	1864	-	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_52	2	1990	2508	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Cupredoxin-like domain [PF13473.11] (db=pfam)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_53	3	2514	3640	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_54	4	3712	4820	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Acyl-CoA dehydrogenase, C-terminal domain [PF00441.29]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.21]; Acyl-CoA dehydrogenase, middle domain [PF02770.24] (db=pfam)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_55	5	4928	5204	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_56	6	5262	5636	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_57	7	5986	6182	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_58	8	6180	6548	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_59	9	6712	7288	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; superoxide dismutase, Fe-Mn family [EC:1.15.1.1] (db=kegg)
IS|SY459WG-4-8_bin39-k141_681176_50	SY459WG-4-8_bin39-k141_681176_50	GFF+DRAM annotation	SY459WG-4-8_bin39_SY459WG-4-8_bin39-k141_681176_60	10	7298	7908	+	other annotated CDS	partial DIRM-like neighborhood	no	rank: D; Metallo-beta-lactamase superfamily [PF00753.32] (db=pfam)
IS|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	GFF+DRAM annotation	SY368YW-8-12_bin14_SY368YW-8-12_bin14-k141_222555_1	-3	-7054	-4337	-	function_unknown	partial DIRM-like neighborhood	no	rank: C; uncharacterized protein (db=kegg)
IS|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	GFF+DRAM annotation	SY368YW-8-12_bin14_SY368YW-8-12_bin14-k141_222555_2	-2	-4294	-2435	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: E
IS|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	GFF+DRAM annotation	SY368YW-8-12_bin14_SY368YW-8-12_bin14-k141_222555_3	-1	-2367	-1363	-	other annotated CDS	partial DIRM-like neighborhood	no	rank: C; Lon-like protease (db=kegg)
IS|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	focal MAG candidate + GFF	SY368YW-8-12_bin14_SY368YW-8-12_bin14-k141_222555_4	0	-1255	1255	-	AioA/IdrA-related A	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY368YW-8-12_bin14-k141_222555_4	SY368YW-8-12_bin14-k141_222555_4	joint reference search + strict-QC	SY368YW-8-12_bin14_SY368YW-8-12_bin14-k141_222555_5	1	1252	2004	-	IdrB/AioB-related small subunit	partial DIRM-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_3	-10	-12053	-10383	-	other annotated CDS	Aio-like neighborhood	no	rank: D; AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11] (db=pfam)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_4	-9	-10174	-9521	-	other annotated CDS	Aio-like neighborhood	no	rank: C; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_5	-8	-9478	-8291	+	other annotated CDS	Aio-like neighborhood	no	rank: C; acetyl-CoA C-acetyltransferase [EC:2.3.1.9] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_6	-7	-8245	-7106	-	other annotated CDS	Aio-like neighborhood	no	rank: D; Citrate transporter [PF03600.21] (db=pfam)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_7	-6	-7028	-5328	-	other annotated CDS	Aio-like neighborhood	no	rank: C; methyl-accepting chemotaxis protein (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_8	-5	-5303	-4890	-	other annotated CDS	Aio-like neighborhood	no	rank: C; arsenate reductase (thioredoxin) [EC:1.20.4.4] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_9	-4	-4739	-4002	+	other annotated CDS	Aio-like neighborhood	no	rank: C; arsenical resistance protein ArsH (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_10	-3	-3988	-2909	+	other annotated CDS	Aio-like neighborhood	no	rank: C; arsenite transporter (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_11	-2	-2896	-2231	+	other annotated CDS	Aio-like neighborhood	no	rank: D; NADPH-dependent FMN reductase [PF03358.20] (db=pfam)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	joint reference search + strict-QC	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_12	-1	-1775	-1257	+	canonical AioB	Aio-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	focal MAG candidate + GFF	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_13	0	-1240	1240	+	AioA/IdrA-related A	Aio-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_14	1	1317	2468	-	other annotated CDS	Aio-like neighborhood	no	rank: D; Major Facilitator Superfamily [PF07690.21] (db=pfam)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_15	2	2465	3631	-	other annotated CDS	Aio-like neighborhood	no	rank: C; MFS transporter, APGE family, 1-arseno-3-phosphoglycerate exporter (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_16	3	3681	4712	-	other annotated CDS	Aio-like neighborhood	no	rank: C; glyceraldehyde-3-phosphate dehydrogenase (arsenate-transferring) [EC:1.2.1.107] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_17	4	4889	5728	-	other annotated CDS	Aio-like neighborhood	no	rank: C; phosphate transport system ATP-binding protein [EC:7.3.2.1] (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_18	5	5755	6921	-	other annotated CDS	Aio-like neighborhood	no	rank: C; phosphate transport system permease protein (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_19	6	6940	8190	-	other annotated CDS	Aio-like neighborhood	no	rank: C; phosphate transport system permease protein (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_20	7	8344	9354	-	other annotated CDS	Aio-like neighborhood	no	rank: C; phosphate transport system substrate-binding protein (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_21	8	9483	10214	-	function_unknown	Aio-like neighborhood	no	rank: C; uncharacterized protein (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_22	9	10256	11446	-	other annotated CDS	Aio-like neighborhood	no	rank: C; MFS transporter, DHA1 family, multidrug resistance protein (db=kegg)
IS|SY366YW-4-8_bin7-k141_14765_13	SY366YW-4-8_bin7-k141_14765_13	GFF+DRAM annotation	SY366YW-4-8_bin7_SY366YW-4-8_bin7-k141_14765_23	10	11625	12143	-	other annotated CDS	Aio-like neighborhood	no	rank: D; STAS domain [PF01740.26] (db=pfam)
AS|S1_9-12_bin1-k141_637215_2	S1_9-12_bin1-k141_637215_2	joint reference search + strict-QC	S1_9-12_bin1_S1_9-12_bin1-k141_637215_1	-1	-1778	-1260	+	canonical AioB	Aio-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
AS|S1_9-12_bin1-k141_637215_2	S1_9-12_bin1-k141_637215_2	focal MAG candidate + GFF	S1_9-12_bin1_S1_9-12_bin1-k141_637215_2	0	-1236	1236	+	AioA/IdrA-related A	Aio-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
AS|S1_9-12_bin1-k141_637215_2	S1_9-12_bin1-k141_637215_2	GFF+DRAM annotation	S1_9-12_bin1_S1_9-12_bin1-k141_637215_3	1	1398	2332	+	other annotated CDS	Aio-like neighborhood	no	rank: C; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2] (db=kegg)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_1	-5	-6948	-6220	+	other annotated CDS	Aio-like neighborhood	no	rank: D; Thiolase C-terminal domain-like [PF22691.1]; Thiolase, N-terminal domain [PF00108.28] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_2	-4	-5768	-4102	+	other annotated CDS	Aio-like neighborhood	no	rank: D; AMP-binding enzyme [PF00501.33]; AMP-binding enzyme C-terminal domain [PF13193.11] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_3	-3	-4104	-3262	-	other annotated CDS	Aio-like neighborhood	no	rank: D; Enoyl-CoA hydratase/isomerase [PF00378.25]; Enoyl-CoA hydratase/isomerase [PF16113.10] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_4	-2	-3144	-2234	-	other annotated CDS	Aio-like neighborhood	no	rank: D; Major intrinsic protein [PF00230.25] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_5	-1	-2236	-1242	-	other annotated CDS	Aio-like neighborhood	no	rank: D; Pentapeptide repeats (8 copies) [PF00805.27] (db=pfam)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	focal MAG candidate + GFF	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_6	0	-1244	1244	-	AioA/IdrA-related A	Aio-like neighborhood	no	rank: C; arsenite oxidase large subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	joint reference search + strict-QC	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_7	1	1248	1754	-	canonical AioB	Aio-like neighborhood	no	rank: C; arsenite oxidase small subunit [EC:1.20.2.1 1.20.9.1] (db=kegg)
NS|R2111_S300_0-10_bin19-k141_825759_6	R2111_S300_0-10_bin19-k141_825759_6	GFF+DRAM annotation	R2111_S300_0-10_bin19_R2111_S300_0-10_bin19-k141_825759_8	2	1872	2200	-	other annotated CDS	Aio-like neighborhood	no	rank: D; Rieske [2Fe-2S] domain [PF00355.31]; Rieske-like [2Fe-2S] domain [PF13806.11] (db=pfam)
