target_gene_id,MAG_id,branch,habitat,sample_group,sample_id,target_contig,neighbor_orf_id,contig_id,relative_position,strand,start,end,KO,product,function_class,function_label,is_target,source_remote_orf_path
SY456YB-8-12_bin5-k141_222164_2,SY456YB-8-12_bin5,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_222164,k141_222164_2,k141_222164,0,-,580,3255,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin5-k141_222164_2,SY456YB-8-12_bin5,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_222164,k141_222164_3,k141_222164,1,-,3267,3854,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY456YB-8-12_bin5-k141_222164_2,SY456YB-8-12_bin5,aioA-like-associated,IS,SY456YB-8-12,SY456YB-8-12,k141_222164,k141_222164_4,k141_222164,2,-,3867,4898,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_72,k141_196093,-10,+,78349,79152,K18981,uronate dehydrogenase,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_73,k141_196093,-9,+,79155,80372,K18166,FAD-dependent oxidoreductase domain-containing protein 1,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_74,k141_196093,-8,-,80582,81973,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_75,k141_196093,-7,-,81970,83310,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_76,k141_196093,-6,-,83285,84955,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_77,k141_196093,-5,+,85269,86276,K01772,protoporphyrin/coproporphyrin ferrochelatase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_78,k141_196093,-4,+,86384,87565,K22894,"SARP family transcriptional regulator, regulator of embCAB operon",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_79,k141_196093,-3,+,87987,89162,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_80,k141_196093,-2,+,89173,90324,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_81,k141_196093,-1,+,90338,90925,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_82,k141_196093,0,+,90938,93613,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_83,k141_196093,1,+,93610,95844,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_84,k141_196093,2,+,95887,96687,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_85,k141_196093,3,+,96728,98878,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_86,k141_196093,4,+,98883,99878,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_87,k141_196093,5,+,99928,100893,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_88,k141_196093,6,+,100890,102551,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_89,k141_196093,7,+,102593,103264,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_90,k141_196093,8,+,103285,103653,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_91,k141_196093,9,-,103665,103769,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-0-4_bin6-k141_196093_82,SY457BB-0-4_bin6,aioA-like-associated,IS,SY457BB-0-4,SY457BB-0-4,k141_196093,k141_196093_92,k141_196093,10,+,104013,104135,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_1,k141_12975,-6,+,1,1032,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_2,k141_12975,-5,+,1029,2177,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_3,k141_12975,-4,+,2188,4434,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_4,k141_12975,-3,+,4593,5711,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_5,k141_12975,-2,+,5726,6868,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_6,k141_12975,-1,+,6890,7465,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_7,k141_12975,0,+,7478,10156,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin29-k141_12975_7,SY457BB-4-8_bin29,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_12975,k141_12975_8,k141_12975,1,+,10315,10461,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_16,k141_110702,-10,-,15901,16023,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_17,k141_110702,-9,-,16043,16153,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_18,k141_110702,-8,-,16377,16745,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_19,k141_110702,-7,-,16766,17437,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_20,k141_110702,-6,-,17478,19136,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_21,k141_110702,-5,-,19136,20104,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_22,k141_110702,-4,-,20160,21149,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_23,k141_110702,-3,-,21154,23304,K00425,cytochrome bd ubiquinol oxidase subunit I,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_24,k141_110702,-2,-,23348,24148,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_25,k141_110702,-1,-,24188,26413,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_26,k141_110702,0,-,26419,29094,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_27,k141_110702,1,-,29106,29693,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_28,k141_110702,2,-,29707,30864,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_29,k141_110702,3,-,30875,31981,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_30,k141_110702,4,-,32049,32279,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_31,k141_110702,5,-,32475,33656,K22894,"SARP family transcriptional regulator, regulator of embCAB operon",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_32,k141_110702,6,+,34088,35758,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_33,k141_110702,7,+,35785,37083,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_34,k141_110702,8,+,37080,38468,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_35,k141_110702,9,-,38486,39202,K02427,23S rRNA (uridine2552-2'-O)-methyltransferase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-4-8_bin33-k141_110702_26,SY457BB-4-8_bin33,aioA-like-associated,IS,SY457BB-4-8,SY457BB-4-8,k141_110702,k141_110702_36,k141_110702,10,-,39305,40417,K01524,"exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_1,k141_377897,-2,+,1,219,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_2,k141_377897,-1,+,237,815,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_3,k141_377897,0,+,828,3506,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_4,k141_377897,1,+,3660,5834,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_5,k141_377897,2,+,5871,6611,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_6,k141_377897,3,+,6731,7570,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_7,k141_377897,4,+,7580,9244,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_8,k141_377897,5,+,9244,10512,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_9,k141_377897,6,+,10509,11873,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_10,k141_377897,7,-,11958,12485,K00177,2-oxoglutarate ferredoxin oxidoreductase subunit gamma,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_11,k141_377897,8,-,12487,13332,K00175,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_12,k141_377897,9,-,13332,14465,K00174,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin10-k141_377897_3,SY457BB-8-12_bin10,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_377897,k141_377897_13,k141_377897,10,-,14462,15358,K00176,2-oxoglutarate ferredoxin oxidoreductase subunit delta,Redox/oxidoreductase,Redox,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_28,k141_1498167,-10,+,21593,22933,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_29,k141_1498167,-9,-,22968,23732,K02483,"two-component system, OmpR family, response regulator",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_30,k141_1498167,-8,+,23769,26075,K13587,"two-component system, cell cycle sensor histidine kinase and response regulator CckA",Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_31,k141_1498167,-7,-,26093,27466,K00231,protoporphyrinogen/coproporphyrinogen III oxidase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_32,k141_1498167,-6,-,27456,28733,K22227,AdoMet-dependent heme synthase,Annotated other,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_33,k141_1498167,-5,-,28726,30396,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_34,k141_1498167,-4,-,30403,31230,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_35,k141_1498167,-3,-,31254,31361,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_36,k141_1498167,-2,-,31387,32127,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_37,k141_1498167,-1,-,32153,34369,,,Hypothetical/unknown,,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_38,k141_1498167,0,-,34524,37202,K08356,arsenite oxidase large subunit,Target aioA-like K08356,AioA-like,True,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_39,k141_1498167,1,-,37215,37796,K08355,arsenite oxidase small subunit,Rieske/AioB,AioB,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_40,k141_1498167,2,-,37817,38959,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
SY457BB-8-12_bin15-k141_1498167_38,SY457BB-8-12_bin15,aioA-like-associated,IS,SY457BB-8-12,SY457BB-8-12,k141_1498167,k141_1498167_41,k141_1498167,3,-,38975,40168,K00428,cytochrome c peroxidase,Cytochrome/peroxidase,cyt,False,/home/ps/ps1/data/bihongyu/cold_seep/illu/all_fa/CDS/cat_result/cat_others
