target_id	MAG_ID	contig_id	target_gene_index	neighbor_gene_index	relative_position	role	neighbor_raw_id	start	end	strand	prodigal_attrs
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	74	-8	upstream	SY457BB-0-4_bin6-k141_196093_74	80582	81973	-	ID=11_74;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.570
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	75	-7	upstream	SY457BB-0-4_bin6-k141_196093_75	81970	83310	-	ID=11_75;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.563
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	76	-6	upstream	SY457BB-0-4_bin6-k141_196093_76	83285	84955	-	ID=11_76;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.566
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	77	-5	upstream	SY457BB-0-4_bin6-k141_196093_77	85269	86276	+	ID=11_77;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.557
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	78	-4	upstream	SY457BB-0-4_bin6-k141_196093_78	86384	87565	+	ID=11_78;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	79	-3	upstream	SY457BB-0-4_bin6-k141_196093_79	87751	87975	+	ID=11_79;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.520
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	80	-2	upstream	SY457BB-0-4_bin6-k141_196093_80	87987	89162	+	ID=11_80;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	81	-1	upstream	SY457BB-0-4_bin6-k141_196093_81	89173	90324	+	ID=11_81;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.541
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	82	0	target	SY457BB-0-4_bin6-k141_196093_82	90338	90925	+	ID=11_82;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.532
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	83	1	downstream	SY457BB-0-4_bin6-k141_196093_83	90938	93613	+	ID=11_83;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	84	2	downstream	SY457BB-0-4_bin6-k141_196093_84	93610	95844	+	ID=11_84;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.576
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	85	3	downstream	SY457BB-0-4_bin6-k141_196093_85	95887	96687	+	ID=11_85;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.538
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	86	4	downstream	SY457BB-0-4_bin6-k141_196093_86	96728	98878	+	ID=11_86;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.556
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	87	5	downstream	SY457BB-0-4_bin6-k141_196093_87	98883	99878	+	ID=11_87;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.539
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	88	6	downstream	SY457BB-0-4_bin6-k141_196093_88	99928	100893	+	ID=11_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	89	7	downstream	SY457BB-0-4_bin6-k141_196093_89	100890	102551	+	ID=11_89;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.552
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	90	8	downstream	SY457BB-0-4_bin6-k141_196093_90	102593	103264	+	ID=11_90;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.546
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	91	9	downstream	SY457BB-0-4_bin6-k141_196093_91	103285	103653	+	ID=11_91;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.542
SY457BB-0-4_bin6-k141_196093_82	SY457BB-0-4_bin6	SY457BB-0-4_bin6-k141_196093	82	92	10	downstream	SY457BB-0-4_bin6-k141_196093_92	103665	103769	-	ID=11_92;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.467
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	1	-6	upstream	SY457BB-4-8_bin29-k141_12975_1	1	1032	+	ID=338_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.485
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	2	-5	upstream	SY457BB-4-8_bin29-k141_12975_2	1029	2177	+	ID=338_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.510
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	3	-4	upstream	SY457BB-4-8_bin29-k141_12975_3	2188	4434	+	ID=338_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	4	-3	upstream	SY457BB-4-8_bin29-k141_12975_4	4593	5711	+	ID=338_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.512
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	5	-2	upstream	SY457BB-4-8_bin29-k141_12975_5	5726	6868	+	ID=338_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.534
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	6	-1	upstream	SY457BB-4-8_bin29-k141_12975_6	6890	7465	+	ID=338_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.476
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	7	0	target	SY457BB-4-8_bin29-k141_12975_7	7478	10156	+	ID=338_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.503
SY457BB-4-8_bin29-k141_12975_7	SY457BB-4-8_bin29	SY457BB-4-8_bin29-k141_12975	7	8	1	downstream	SY457BB-4-8_bin29-k141_12975_8	10315	10461	+	ID=338_8;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.497
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	16	-10	upstream	SY457BB-4-8_bin33-k141_110702_16	14053	15885	-	ID=18_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.531
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	17	-9	upstream	SY457BB-4-8_bin33-k141_110702_17	15901	16023	-	ID=18_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.423
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	18	-8	upstream	SY457BB-4-8_bin33-k141_110702_18	16260	16364	+	ID=18_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.429
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	19	-7	upstream	SY457BB-4-8_bin33-k141_110702_19	16377	16745	-	ID=18_19;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.537
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	20	-6	upstream	SY457BB-4-8_bin33-k141_110702_20	16766	17437	-	ID=18_20;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.540
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	21	-5	upstream	SY457BB-4-8_bin33-k141_110702_21	17478	19136	-	ID=18_21;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.540
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	22	-4	upstream	SY457BB-4-8_bin33-k141_110702_22	19136	20104	-	ID=18_22;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.546
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	23	-3	upstream	SY457BB-4-8_bin33-k141_110702_23	20160	21149	-	ID=18_23;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.521
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	24	-2	upstream	SY457BB-4-8_bin33-k141_110702_24	21154	23304	-	ID=18_24;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.533
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	25	-1	upstream	SY457BB-4-8_bin33-k141_110702_25	23348	24148	-	ID=18_25;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.504
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	26	0	target	SY457BB-4-8_bin33-k141_110702_26	24188	26413	-	ID=18_26;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.551
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	27	1	downstream	SY457BB-4-8_bin33-k141_110702_27	26419	29094	-	ID=18_27;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	28	2	downstream	SY457BB-4-8_bin33-k141_110702_28	29106	29693	-	ID=18_28;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.553
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	29	3	downstream	SY457BB-4-8_bin33-k141_110702_29	29707	30864	-	ID=18_29;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.522
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	30	4	downstream	SY457BB-4-8_bin33-k141_110702_30	30875	31981	-	ID=18_30;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.528
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	31	5	downstream	SY457BB-4-8_bin33-k141_110702_31	32049	32279	-	ID=18_31;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.519
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	32	6	downstream	SY457BB-4-8_bin33-k141_110702_32	32475	33656	-	ID=18_32;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.522
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	33	7	downstream	SY457BB-4-8_bin33-k141_110702_33	34088	35758	+	ID=18_33;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.567
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	34	8	downstream	SY457BB-4-8_bin33-k141_110702_34	35785	37083	+	ID=18_34;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.573
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	35	9	downstream	SY457BB-4-8_bin33-k141_110702_35	37080	38468	+	ID=18_35;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.552
SY457BB-4-8_bin33-k141_110702_26	SY457BB-4-8_bin33	SY457BB-4-8_bin33-k141_110702	26	36	10	downstream	SY457BB-4-8_bin33-k141_110702_36	38486	39202	-	ID=18_36;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.561
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	1	-2	upstream	SY457BB-8-12_bin10-k141_377897_1	1	219	+	ID=51_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.502
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	2	-1	upstream	SY457BB-8-12_bin10-k141_377897_2	237	815	+	ID=51_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.511
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	3	0	target	SY457BB-8-12_bin10-k141_377897_3	828	3506	+	ID=51_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.501
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	4	1	downstream	SY457BB-8-12_bin10-k141_377897_4	3660	5834	+	ID=51_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	5	2	downstream	SY457BB-8-12_bin10-k141_377897_5	5871	6611	+	ID=51_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.460
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	6	3	downstream	SY457BB-8-12_bin10-k141_377897_6	6731	7570	+	ID=51_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.505
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	7	4	downstream	SY457BB-8-12_bin10-k141_377897_7	7580	9244	+	ID=51_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.509
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	8	5	downstream	SY457BB-8-12_bin10-k141_377897_8	9244	10512	+	ID=51_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.517
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	9	6	downstream	SY457BB-8-12_bin10-k141_377897_9	10509	11873	+	ID=51_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.495
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	10	7	downstream	SY457BB-8-12_bin10-k141_377897_10	11958	12485	-	ID=51_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	11	8	downstream	SY457BB-8-12_bin10-k141_377897_11	12487	13332	-	ID=51_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.543
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	12	9	downstream	SY457BB-8-12_bin10-k141_377897_12	13332	14465	-	ID=51_12;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.559
SY457BB-8-12_bin10-k141_377897_3	SY457BB-8-12_bin10	SY457BB-8-12_bin10-k141_377897	3	13	10	downstream	SY457BB-8-12_bin10-k141_377897_13	14462	15358	-	ID=51_13;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.546
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	28	-10	upstream	SY457BB-8-12_bin15-k141_1498167_28	21593	22933	+	ID=59_28;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.571
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	29	-9	upstream	SY457BB-8-12_bin15-k141_1498167_29	22968	23732	-	ID=59_29;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.532
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	30	-8	upstream	SY457BB-8-12_bin15-k141_1498167_30	23769	26075	+	ID=59_30;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.531
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	31	-7	upstream	SY457BB-8-12_bin15-k141_1498167_31	26093	27466	-	ID=59_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.550
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	32	-6	upstream	SY457BB-8-12_bin15-k141_1498167_32	27456	28733	-	ID=59_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.559
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	33	-5	upstream	SY457BB-8-12_bin15-k141_1498167_33	28726	30396	-	ID=59_33;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	34	-4	upstream	SY457BB-8-12_bin15-k141_1498167_34	30403	31152	-	ID=59_34;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.561
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	35	-3	upstream	SY457BB-8-12_bin15-k141_1498167_35	31254	31361	-	ID=59_35;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.435
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	36	-2	upstream	SY457BB-8-12_bin15-k141_1498167_36	31387	32127	-	ID=59_36;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.532
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	37	-1	upstream	SY457BB-8-12_bin15-k141_1498167_37	32153	34369	-	ID=59_37;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.554
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	38	0	target	SY457BB-8-12_bin15-k141_1498167_38	34524	37202	-	ID=59_38;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.523
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	39	1	downstream	SY457BB-8-12_bin15-k141_1498167_39	37215	37796	-	ID=59_39;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.534
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	40	2	downstream	SY457BB-8-12_bin15-k141_1498167_40	37817	38959	-	ID=59_40;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.528
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	41	3	downstream	SY457BB-8-12_bin15-k141_1498167_41	38975	40096	-	ID=59_41;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.542
SY457BB-8-12_bin15-k141_1498167_38	SY457BB-8-12_bin15	SY457BB-8-12_bin15-k141_1498167	38	42	4	downstream	SY457BB-8-12_bin15-k141_1498167_42	40234	40431	-	ID=59_42;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.581
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	1	0	target	SY457BB-8-12_bin16-k141_1142550_1	3	2687	+	ID=41_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.520
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	2	1	downstream	SY457BB-8-12_bin16-k141_1142550_2	2852	5041	+	ID=41_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.558
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	3	2	downstream	SY457BB-8-12_bin16-k141_1142550_3	5066	5806	+	ID=41_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.498
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	4	3	downstream	SY457BB-8-12_bin16-k141_1142550_4	5830	5937	+	ID=41_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.444
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	5	4	downstream	SY457BB-8-12_bin16-k141_1142550_5	5934	6779	+	ID=41_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.576
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	6	5	downstream	SY457BB-8-12_bin16-k141_1142550_6	6786	8435	+	ID=41_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.547
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	7	6	downstream	SY457BB-8-12_bin16-k141_1142550_7	8435	9712	+	ID=41_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.546
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	8	7	downstream	SY457BB-8-12_bin16-k141_1142550_8	9702	11075	+	ID=41_8;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.552
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	9	8	downstream	SY457BB-8-12_bin16-k141_1142550_9	11079	13316	-	ID=41_9;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.530
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	10	9	downstream	SY457BB-8-12_bin16-k141_1142550_10	13461	14183	+	ID=41_10;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.521
SY457BB-8-12_bin16-k141_1142550_1	SY457BB-8-12_bin16	SY457BB-8-12_bin16-k141_1142550	1	11	10	downstream	SY457BB-8-12_bin16-k141_1142550_11	14257	15216	-	ID=41_11;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.570
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	2	-10	upstream	SY457BB-8-12_bin25-k141_129537_2	191	1156	-	ID=222_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550
SY457BB-8-12_bin25-k141_129537_12	SY457BB-8-12_bin25	SY457BB-8-12_bin25-k141_129537	12	3	-9	upstream	SY457BB-8-12_bin25-k141_129537_3	1285	1587	+	ID=222_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.502
